session,group,time,answer_length.x,word,negate,answer,answer_length.y
D-Zeu_EZt6EtMiGfXLdbUkOMCg7Dt3d-TIKmkusC6DF_7-K4z6zmPMYGTG-vF3OX,gr5,4,49,didn't,TRUE,"Not a whole lot to tell, honestly. She didn't speak, and didn't do a whole lot other than walk around with a box.  She seemed a little like a no-nonsense person, in that she seemed to have a goal, and didn't stop for anything else.",49
zWSrdvUFMZfs_bxhgwll2ULyNMIBohczMY3taPVzznnwbGSk_HuDeNLcJfTW7phM,gr5,4,21,no,TRUE,seemed lost and looked as she was looking for someone or something. maybe felt nervous. just no expression on her face,21
VwomEpacvFiHuTSrB1xMsphUxnuFbJVreQARBKwYPM7FJPU1oiAWKkN1ZOnMTqb0,gr5,4,63,not,TRUE,"Although she is new to the area, the way she walks out of the subway stairs shows a glimmer of hope and promise. I do believe that she tries her best to enjoy herself and to take everything in for what it is. She may not be fully happy or comfortable, but she is trying her best to fit in and get going.",63
3CwcMIKo0pFVsSrQFxfSXCvnJTKzlzvPlFfUb_bF6x21Fsxi48FxAQjoOuJHeP-u,gr5,4,15,don't,TRUE,I don't know much about the woman. She simply was walking through a market.,15
scbMQNvIsRvK_AsdhXLZqaKFjq5DDZ5OUA5GU7o8qCm8mumfLGAT5ZxMSGZz5MoW,gr5,4,33,don't,TRUE,"She just seems really anxious. I don't know what her deal is and why she seems so nervous, but it's like she's got a lot going on in her mind.",33
QHrlYqdhwo7R_IQSBToawBysIvLJSetp4fjJxfbyBopPX1ecVzanw0NlzKc0XazG,gr5,4,15,didn't,TRUE,This lady didn't say anything and just walked through a crowd while acting suspiciously.,15
zEAAGoOL9fk3VxgawwejA03foMZeE9E_Wh65iI1ueYiUtMlHvlEOk7_foPpfr6BL,gr5,4,18,can't,TRUE,I can't really judge her character because she didn't speak to anyone or interact with anyone.,18
zEAAGoOL9fk3VxgawwejA03foMZeE9E_Wh65iI1ueYiUtMlHvlEOk7_foPpfr6BL,gr5,4,18,didn't,TRUE,I can't really judge her character because she didn't speak to anyone or interact with anyone.,18
e_0yXA-glNyq7GXvwShTtdB6q_r3DaYKlquXpAfPYFrtiKkeH3Yr3StNAvCIbb09,gr6,4,51,didn't,TRUE,"FYI: Getting real old asking about this chick who didn't do anything. 

This girl sits in a car, a guy gets in and drives her. She never talks, she carries a bag through the streets and goes up to a door. A man opens the door before she can knock.",51
XIL9QqG4wZQqc398ZlxKkVzanOfEXOzPra32gSx0ehZPcPeaH4s8EhycHRlXhIBo,gr6,4,49,not,TRUE,She had something heavy on her mind and could not be bothered by the party. She did not appear frivolous. She seemed serious and focused on a concern. She left the party and went to another part of town to see someone related to her concern. She was determined.,49
XIL9QqG4wZQqc398ZlxKkVzanOfEXOzPra32gSx0ehZPcPeaH4s8EhycHRlXhIBo,gr6,4,49,not,TRUE,She had something heavy on her mind and could not be bothered by the party. She did not appear frivolous. She seemed serious and focused on a concern. She left the party and went to another part of town to see someone related to her concern. She was determined.,49
MOoKZ99m9LuaG-odjsMWGF1tJg-nO7yWd_1bqwwoMMCkpkfGFE8UkZGPIJ5S8fyO,gr6,4,72,don't,TRUE,"Looking back this time, maybe I was seeing this video wrong in my head. It seemed somewhat ominous the first time I was it but now I am almost seeing something hopeful. Maybe she appeared brave and nervous because she was an orphan going to her rich Uncle's house or something for the first time. I don't know. I saw bravery and strength like last time but also some hope.",72
v9-1Y1xmhE69u7v98bSofK6z4vAn0UdptXWijwiGhpCWyBkSFZVRzrpXntT_Fdm3,gr6,4,39,not,TRUE,"She was quiet, she did not speak at all. She was in a very old limo and was dropped off. She had a briefcase and walked down an alley to a door. Before she could knock, the door opened.",39
XzcTTCbOdRwDbenMxVuD08H_0nuFX_hJMyhOlenzawjg48Xm8XMaJfms_xD_RuWL,gr6,4,25,didn't,TRUE,i liked this girl but what i didnt like is that she seemed extra quiet and maybe she thoguht she was better than other people,25
4Gq_2lQn_pIghlME98XKYydnwAYABYiY9nrjPpaKiqeOfenxymotM-bbeEMoHa0y,gr6,4,12,no,TRUE,She seemed very apprehensive about something. I have no idea what though.,12
4W9F8OIPX2zbK1dadMdfxJA-qkTqPLJygLs9y8baS5eXEMGlkXQQrE27xsR-I20S,gr6,4,27,doesn't,TRUE,She seems very tense and apprehensive. She doesn't look like she likes where she wants to go and that others would disapprove of her being there.,27
YxWwY_prGc76uFeVv7OcV94b0euiqLU6xBjkYF4MJGcmnfWQYpyB-SEhojyUk8XS,gr6,4,55,not,TRUE,The girl seemed to be coming from school.  She seemed to be living a life that was not chosen by her and she didn't like it much.  She was very stern and quiet.  Her driver drove her to a house.  She got out went to the door and it was opened by a man.,55
YxWwY_prGc76uFeVv7OcV94b0euiqLU6xBjkYF4MJGcmnfWQYpyB-SEhojyUk8XS,gr6,4,55,didn't,TRUE,The girl seemed to be coming from school.  She seemed to be living a life that was not chosen by her and she didn't like it much.  She was very stern and quiet.  Her driver drove her to a house.  She got out went to the door and it was opened by a man.,55
MjCAADHToTPQ85QhutY_DgSUMBhA-U_4Z8ihBM4wX4qRbuTxlEOiOXGf8c3cuQga,gr6,4,73,not,TRUE,This girl seemed very introverted to me or at least bothered by something which caused her to ignore everything around her. She was set on doing something/going somewhere and did not allow anything to distract her which was obvious by how she did not address the driver of the car she went into earlier and also ignored everything going on in the busy street she walked through to get to the house.,73
MjCAADHToTPQ85QhutY_DgSUMBhA-U_4Z8ihBM4wX4qRbuTxlEOiOXGf8c3cuQga,gr6,4,73,not,TRUE,This girl seemed very introverted to me or at least bothered by something which caused her to ignore everything around her. She was set on doing something/going somewhere and did not allow anything to distract her which was obvious by how she did not address the driver of the car she went into earlier and also ignored everything going on in the busy street she walked through to get to the house.,73
Hqm5fGQqRG_YbW6V4usSM--SbRScsec-X90A08L7hjOS4h-3kq8gPQjTNEy8Fs1Y,gr6,4,13,wasn't,TRUE,She was a smart and largely independent girl that wasn't scared easily.,13
3oCW_qbJDu8_Q0WXRnbUfPkCzt1RovPRe6dQ4SAOD2wl2ISJ8cRm54oF0s0EmibH,gr6,4,23,didn't,TRUE,I remember I didn't know much about her. Not enough to make judgements. She mostly just sat in the car and walked,23
3oCW_qbJDu8_Q0WXRnbUfPkCzt1RovPRe6dQ4SAOD2wl2ISJ8cRm54oF0s0EmibH,gr6,4,23,not,TRUE,I remember I didn't know much about her. Not enough to make judgements. She mostly just sat in the car and walked,23
oTCuPxMsedAbHjIv6EUcY-OtPknxpfENLWKL5IfkxL1zzqIf1uSRt8Oyl1xoGAzr,gr6,4,27,no,TRUE,There was no real emotion from her. She appeared to be in a rush and a little cold in her facial expressions. She did not say anything.,27
oTCuPxMsedAbHjIv6EUcY-OtPknxpfENLWKL5IfkxL1zzqIf1uSRt8Oyl1xoGAzr,gr6,4,27,not,TRUE,There was no real emotion from her. She appeared to be in a rush and a little cold in her facial expressions. She did not say anything.,27
fLbKkN5G4J0qO2aVuw_C0mBGfR8GRpLchxmMfzd3-Cg8nEibxLUzH8PCH7j9dC6M,gr6,4,34,not,TRUE,I recall her being very serious and very determined to get to her destination.  When she was riding in the cab she did not speak.  She was very focused on getting to her destination.,34
eaexNY28MkvLfs97o-aF4zaVs2uW0clKNzEi5ewKarhlHt3P7eHDVsOEigEE8PpK,gr6,4,37,didn't,TRUE,This little girl was determined in her mission.  She was set on objective and getting to a house any way she could.  She didn't show fear and seemed to be aware of what she was doing.,37
PrD4qHR4flmrzTUeYkeZvMO7N591ursLWESIHeoWHrnkfBJJleqI_TTZhKx10kxm,gr6,4,30,not,TRUE,"She seems very determined yet a bit fearful, like she might not want to know what she'll find out, but can't let it go so must find out.",30
PrD4qHR4flmrzTUeYkeZvMO7N591ursLWESIHeoWHrnkfBJJleqI_TTZhKx10kxm,gr6,4,30,can't,TRUE,"She seems very determined yet a bit fearful, like she might not want to know what she'll find out, but can't let it go so must find out.",30
5Excd_8iRRbU5zeTPO9z3x3AGb2AcBbWUJ_58-tH5EbVOCKFGhO2eR-U_23RDyAq,gr6,4,17,wasn't,TRUE,I have a neutral impression of her because there wasn't enough to judge in the clip,17
NSFeueiefsHoK3c1DD4zN8w7pTSEk4r5cIO3j6ekUNRjE3nKWJHsk_QxZMDPe5ch,gr6,4,45,didn't,TRUE,The girl was on a mission confident and walking to her destination. She gets in a car and then goes to a house. She walks up to the house and knocks on the door. She didn't seem like she had any fear or concerns.,45
MHMQg4SbD8rvsxT4XkjnaOleceEigSMT1ItlWhbsgQr4oR11qJce6DmrXUAkSe4W,gr6,4,62,don't,TRUE,I don't know enough about her to form a true impression. She never said anything and none of her actions give any impression of her. She was well dressed and was driven in a nice car to a poorer area where she was carrying a case or bag and she was about to knock on a door when it was opened.,62
ltxq8cxMJvQiMp6p5eXarzzZLUL0NtG1kVU-4F1YLwl6FpbkTy-3lcLTm2xIeldL,gr6,4,58,no,TRUE,"Hard to really accurately gauge, as there was no dialog that I can recall. I didn't dislike her, but can't say that I particularly liked her either. Sh seemed a bit lost and sad, but at the same time very determined and proud. She knew where she was  going, and would get there no matter what.",58
ltxq8cxMJvQiMp6p5eXarzzZLUL0NtG1kVU-4F1YLwl6FpbkTy-3lcLTm2xIeldL,gr6,4,58,didn't,TRUE,"Hard to really accurately gauge, as there was no dialog that I can recall. I didn't dislike her, but can't say that I particularly liked her either. Sh seemed a bit lost and sad, but at the same time very determined and proud. She knew where she was  going, and would get there no matter what.",58
ltxq8cxMJvQiMp6p5eXarzzZLUL0NtG1kVU-4F1YLwl6FpbkTy-3lcLTm2xIeldL,gr6,4,58,can't,TRUE,"Hard to really accurately gauge, as there was no dialog that I can recall. I didn't dislike her, but can't say that I particularly liked her either. Sh seemed a bit lost and sad, but at the same time very determined and proud. She knew where she was  going, and would get there no matter what.",58
ltxq8cxMJvQiMp6p5eXarzzZLUL0NtG1kVU-4F1YLwl6FpbkTy-3lcLTm2xIeldL,gr6,4,58,no,TRUE,"Hard to really accurately gauge, as there was no dialog that I can recall. I didn't dislike her, but can't say that I particularly liked her either. Sh seemed a bit lost and sad, but at the same time very determined and proud. She knew where she was  going, and would get there no matter what.",58
wC2Ge6K5bgCtI1jfhNwDsdLFc2AppSOBE0nb5dcjQhYwaz6TpwJNXeM9UpmtpVyd,gr6,4,17,didn't,TRUE,I still feel that she was alone didn't have no one to take care of her,17
wC2Ge6K5bgCtI1jfhNwDsdLFc2AppSOBE0nb5dcjQhYwaz6TpwJNXeM9UpmtpVyd,gr6,4,17,no,TRUE,I still feel that she was alone didn't have no one to take care of her,17
y_ivGSgUC1yeL5mhhymlzTGaGaaax_Gbao3NkdQeXaPj8pdY-Gn7K4x_9efc-cAz,gr6,4,18,didn't,TRUE,"She was self-absorbed and nervous. Didn't pay attention to others around her, looked stressed and jittery.",18
Fzscy2Zmp3D1LAluA-u5XH7iHM9XOaw8FiQrd1-rgHK0KAyRBp8RtHgQMGB1Wn6y,gr6,4,38,couldn't,TRUE,"She seemed bothered by something, but I couldn't quite make out her emotion. It could have been fear or disgust or nervousness or sadness or something else like this. She wasn't happy, that's for sure.",38
Fzscy2Zmp3D1LAluA-u5XH7iHM9XOaw8FiQrd1-rgHK0KAyRBp8RtHgQMGB1Wn6y,gr6,4,38,wasn't,TRUE,"She seemed bothered by something, but I couldn't quite make out her emotion. It could have been fear or disgust or nervousness or sadness or something else like this. She wasn't happy, that's for sure.",38
MscszQPRGUL64J73hZUj-kFdszoM2_GmNNcMnHto6qF_PUXcDZLLto-GqhDXFfQC,gr6,4,27,didn't,TRUE,"She seemed to be in a hurry. Other than that, she didn't really interact with anyone so it was difficult to form an opinion of her.",27
qrsNTAKqywlPkkMkjTLffkyw1YR3eNHwYaO9YrMTEFSdgcFTLR0HCx9Ny2pb2ltF,gr6,4,19,not,TRUE,She looked scared and lonely. She looked like she did not have any friends or anyone to talk to.,19
XWgoGGRrAHKvKvK4HivaVtPHJINtY8hBTRgxm2agV9l_RKnKhOYmvbkgZJp83UCa,gr6,4,105,no,TRUE,"I remember she started out at a home...I think was a party or something happening, there were other people.  She had a briefcase in her hand, and she entered a car with a driver.   There was no speaking.   She eventually exits the car in a shady or poor neighborhood (much different from where she began) and approached a door and someone answered.  I remember feeling that she had made this trip many times, as she was confident and semi comfortable.  She seemed mature and quiet.  I don't think she wanted to do this task, but it was something she had resigned herself to.",105
XWgoGGRrAHKvKvK4HivaVtPHJINtY8hBTRgxm2agV9l_RKnKhOYmvbkgZJp83UCa,gr6,4,105,don't,TRUE,"I remember she started out at a home...I think was a party or something happening, there were other people.  She had a briefcase in her hand, and she entered a car with a driver.   There was no speaking.   She eventually exits the car in a shady or poor neighborhood (much different from where she began) and approached a door and someone answered.  I remember feeling that she had made this trip many times, as she was confident and semi comfortable.  She seemed mature and quiet.  I don't think she wanted to do this task, but it was something she had resigned herself to.",105
A6jolibW8Xa6mPw-IQ-tXTBOKZMcf6I0UVBJqNLNasrYCsMivEZEudvhBdcr-mHI,gr6,4,27,not,TRUE,"Strong, determined, independent girl who makes her own way and does what she needs to do to not only survive but make sure her loved ones survive.",27
qxCig64zP0R-9o3tJwcNLIIoSlYUAgG2rkYDDXJLQiVfmFqy9dwFQggTJljFYwxz,gr7,4,72,wasn't,TRUE,"This man lived in a log cabin. He seemed to have a sixth sense that the woman he loved was in trouble. He ran out  to see her but it was too late. At first he was very scared and wanted to run get help, but when he realized that she wasn't going to make it, he stayed by her side and comforted her while she died. He was very upset.",72
CLnxfGsfmX5MiwiVwtLksvVIcR2GleLZ6X6iZd6VSQlPxMzjWOgU7kok1yyxtZfT,gr7,4,54,not,TRUE,"Shy guy who lost his lady friend.  I think they were in love, and he may also be magical in some way.  He seemed a bit whiny, and i'm not really sure why.  Maybe because he was played by Nicholas Cage...  I did feel bad for him, and he wasn't completely bad.",54
CLnxfGsfmX5MiwiVwtLksvVIcR2GleLZ6X6iZd6VSQlPxMzjWOgU7kok1yyxtZfT,gr7,4,54,wasn't,TRUE,"Shy guy who lost his lady friend.  I think they were in love, and he may also be magical in some way.  He seemed a bit whiny, and i'm not really sure why.  Maybe because he was played by Nicholas Cage...  I did feel bad for him, and he wasn't completely bad.",54
l5IIqlCL_IvZKDpvIAKhKfHS_kbRt3-GOoqIe4E6H0S6yHGeCcJUTdZxwhsmD3X6,gr7,4,30,couldn't,TRUE,A man who is really sad about the girl he loved dying. He tried to help her but couldn't get there in time. He cared about her a lot.,30
B8E8Y5o6Z6QyDU1I4H6Ima3BJ_2bUcwoHVrwqpp4ACvyn5l2Av4kedEWVYMuTLrZ,gr7,4,30,isn't,TRUE,"He's a grieving psychic or something, there isn't much of an impression to be made of him based on how little we have seen in that one seen.",30
p447U3_N2YqHtZ_V8-MkZJDiEGodXsQwTgot5VrwCwSy9LolLM0vsxBB0nGCp94A,gr7,4,57,don't,TRUE,He was sad and mopey about this woman who died. He did say anything which is odd to me. His body language showed sadness but I don't recall him crying or anything else. It was more like someone stole something of his instead of empathy for someone who just got ran over by a big truck.,57
_1Jy32eKRjFQxO1NhZwnDQZtawU8CAdAxpJ4cA8DoW3ekzCsw8eYhiaXyJszp7x-,gr7,4,16,don't,TRUE,He appears to have experienced a significant loss. I don't remember what that loss was.,16
N5KpMjQZX3l7j65Ck0dOggP78Y7kKdUiifZhT8PLLQljJidiYQniY-_LZ35pT6NI,gr7,4,30,wouldn't,TRUE,"He seemed like someone who was in love, and was very sad that his love was killed tragically. He seemed remorseful about the time he wouldn't have with her.",30
d9nqrAfeF4KAore_n9wjIjYNTSIfzh5oNhnMJ79krDxNxxmw8B4vIn7syy949xLC,gr7,4,40,didn't,TRUE,"He probably feels sad due to guilt. The woman died, and he didn't get there in time. As far as his character, I didn't get to see much of him but I believe he was a sad man.",40
